"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","target"
-0.110628248783653,3.41389559053674,4.63418835111888,8.40918297408158,-0.417127619488024,-1.71065800661856,-5.74287249027309,1.3560361203865,-1.15810393305824,-0.0570416724155398,0.17572951182517,-3.44053714525653,-4.49683559371978,-0.939442603100972,0.241037731072231,-2.98028712478047,-1.69436782349092,-9.10183541372911,-2.56893243156305,-3.69950743992155,0.39371992097655,-3.73616332623395,3.18125695093419,-7.12909687343834,9.92110680756059,-1.87725530525218,6.34573285739328,-2.92723343724862,1.0700883374798,3.34309561922608,5.78134139220009,-6.637363457279,4.48682639042077,-6.60186679246471,-0.0581495478629621,-0.164557664987639,-1.18203376708402,13.7498578220655,-3.60316725344202,8.60379390504799,-2.47502281679358,-7.12906887617665,-0.281008877262579,2.96318633485568,-0.205276777295077,7.09553437809241,-2.93287166884824,1.20860504313251,-10.3552067370116,2.81703911110485,-2.67267068032528,3.42655895544414,-9.94990561397434,-0.503090212742818,2.22798136946615,5.91521138215531,2.07046794817875,-1.15966193533556,5.5181925639403,-2.64510640419949,6.36261255181854,2.43652020063958,-4.71914438284568,1.39284227988602,-1.62677381434793,-3.30458510609036,-4.73649895133813,11.4669794730747,2.96743707083613,3.77161786607535,-5.2598152507137,0.38327193433034,-2.10067187668569,-2.57741100315296,-5.07667576776224,0.248712217409413,-1.48532630747786,5.10474192848586,-2.94515491524464,1.01356950133661,1.19374871466589,3.14936862597103,10.2705265935209,3.07783376742785,-3.58635062584251,-0.788234750161745,-3.77750552440691,-9.1658141340773,2.00433186999614,5.46711862040244,7.14945524231717,-3.36545077149287,-0.441093246334099,-10.634018583225,2.77605782494645,0.36601486750428,-3.64442925596416,2.21725083017199,-1.50993062254747,1.94548937917385,"category1"
-0.704512082856708,-1.83720455451269,-1.35290666565627,-2.53019185285711,0.601474766938202,1.19122571774542,1.33201135649821,-0.896771658204403,-0.145637995932046,0.896192417302579,-1.51938643445741,0.525809033537657,2.32880870768098,1.26266036609328,-0.214853302084331,0.715640928766996,0.891696672674874,3.52489078839021,1.66850238302166,0.74642701728291,-0.458612261550876,1.67886391171273,-0.534202905516171,1.89411530584985,-2.614139218488,0.792352903923694,-3.09429995194625,1.05499250019044,-0.656580457540138,-0.791278988490619,-2.4692540334918,2.07888129508899,-1.85459136287997,2.65258591350901,1.35837893517193,1.21273671170856,0.653756788409792,-5.39383665193854,1.1426014739081,-3.33029790844424,0.824275485396246,1.02821401173645,-0.237565886983078,-1.19229635980007,0.559796468369413,-3.15409486176421,1.36595548988417,-0.470208766933657,2.55283047450232,0.0410926261736225,2.19648422917099,-0.848786275205488,3.81819789042919,-0.193220551968712,0.361336262410747,-2.30395963179903,-1.20184629997945,0.54318605159438,-1.08836004300548,0.234934930897013,-2.27844002616154,-0.859263417657022,2.40144378357697,0.0537030704290995,0.203875426272069,-0.535138621299867,1.74775178312068,-3.76602458746291,-1.08977883592094,-1.0114020336572,1.14855625579607,-0.628563579899406,1.07812954227601,1.05335685420556,1.93040505913191,-0.00514710748812261,0.988591967502053,-1.09284788300576,1.6752548520936,-0.925650259798397,-1.44869653551263,-1.74597034867934,-4.08239454089958,-2.20876138050323,0.856229692315606,0.900458805511304,0.964468074797438,3.84902376892851,-1.32494700693784,-1.76387060006324,-2.22333192711018,1.02297737897108,0.695355711224391,4.31737507528285,-0.682111981592296,0.187299204219601,1.51119052608106,-0.286532785179248,-0.193892155995462,-1.19985043429561,"category1"
-0.171181249462067,0.360584827784662,0.266898814523575,0.0377776457726451,-0.0932843390494533,-0.348726201860581,-0.0557866609820883,0.195606446651621,0.100829329509482,0.0994802703800492,0.200076996652872,-0.322533887952886,-0.513923228831069,-0.278311829677604,0.224732787672385,-0.515797696961499,-0.062100264835267,-0.727133205722114,-0.130866167101568,-0.143279639537515,0.128706674263961,-0.449105969176282,0.201292602620987,-0.375264925173023,0.675728632466759,-0.317214408573509,0.234380843117677,-0.0289158230192081,0.17243726315579,0.158422241583605,0.505124253341884,-0.399860937903473,0.0777620854137075,-0.0372914735643133,-0.181896699193441,-0.197975198262734,-0.610166779671664,0.579428409894671,0.0393145474377042,0.804077577726373,-0.136855028492532,-0.574188703577731,0.447971469458512,-0.103104570990154,-0.129477946801727,0.858149212171498,-0.791819295446838,0.226718277041264,0.0884820630231957,0.229504720909352,0.117801231446969,0.218838381836499,-0.649429606449993,0.0139539704551168,0.196160650588235,0.411697033270775,0.161149975337542,-0.499175489518353,0.149383756770509,0.190980557333979,-0.0339568464984519,0.606541033643356,-0.228130631670203,-0.267893310049822,0.0600096068693111,0.615380706046129,-0.688890206887845,1.17064275572574,0.0345687260836499,0.378889240665865,0.0637858266762528,0.216546069101489,0.0223914295579873,-0.256393059846025,-0.93846420872193,-0.451436186416962,0.211861288575743,1.15719467764777,-0.035219069090372,0.0785787547399462,-0.0887180040003039,-0.0768690286297676,0.641531656950445,0.198931660366772,-0.0220084451999068,-0.246324254902596,0.0841603243936601,-0.640450272855931,0.0574468830441191,-0.130976059192141,0.333605107414954,-0.0242735736024954,-0.483443167449682,-0.332572115759061,-0.124523770700615,-0.193750915524899,-0.324363693316713,0.334296080267404,-0.118262155044776,0.0456762242770605,"category1"
-0.219162174433642,1.09859841116844,0.569509062394231,0.535635931888517,-0.280554215997624,-0.595782009040391,0.387331679541964,0.90321319713967,-0.316460280680599,1.13795050904836,-0.787059366799815,0.382843828154101,-0.738286329330619,-0.387152622148391,-0.336364197032475,-1.6022197705601,-0.131377440377711,-1.03930518726055,0.554235338350783,0.5200538250357,-0.25218581993859,-0.720711697508893,0.662747286167793,-0.655240480072399,1.26349956916154,-0.819923077133713,-0.812132046482268,0.746033952116512,-0.00785241139029173,-0.262119484167526,-1.01061069342256,-1.07518823779828,0.557820873868408,-0.800146435762119,-1.3396279573959,0.84529165357519,0.0948066170277103,2.32256798763577,0.372128274866854,1.49259128067363,0.523540426600929,-1.79413718516994,-1.24078844143665,0.530185256816138,-0.863818724819549,-0.526959916022142,0.386037840491188,1.22227762043738,-1.0401568543146,1.20865630005536,0.991940299439019,0.0525545844747875,-1.40801716833594,-0.33234697070185,0.712271480400362,0.571623200805199,0.142384216046846,-1.48616570739931,1.42675366210694,-0.675446986526283,0.0878969642923291,1.62174891902422,-0.0719733685383597,0.343299740994949,-1.3934811225433,-0.196656756839088,-0.487067567040341,2.48482439277211,0.0619850778308069,0.193407194397752,-0.144126036512633,-0.155236838482887,-0.188327163169572,-0.900372634399721,-0.248197085514568,-0.269424795012849,-0.627600926863959,1.64873250925315,-0.154017760164906,1.97024633492065,-0.0679259020006699,0.379676889856598,0.197671251725538,0.231754323581564,-0.412275377380127,0.918998876214084,-0.705425572686507,-0.752002105654438,-0.328997645802178,1.99165934006795,0.797293638592471,-0.656397492863287,-0.968768413506722,-0.965369232816057,-0.591349463631472,1.0044907177994,-0.185564057158518,-1.03656244230663,-1.47745705527682,0.598447456974365,"category1"
0.0254444322228046,0.405375253499068,0.635641588822724,0.0172268941724073,-0.45483424763763,-0.280128840950077,-0.370481159355865,0.113129044612497,0.131625221676784,-0.834546684870049,0.457150365204222,-0.372927716797848,-1.05011109565741,-0.341720779816585,0.226674330538125,0.187383851018227,-0.124923008821006,-1.21650442985502,-0.638522404895404,-0.115729909572751,0.200090664424016,-0.135934932361925,0.105930771070206,-0.431530688670709,1.00183973445266,-0.0634139080121332,1.09456310912274,-0.567305066769606,0.16431941242453,0.270349992146653,0.87100258596363,-0.548473413136847,0.445000415562744,-0.538924776998328,-0.512051142722913,-0.15460610724267,-0.494899969317118,1.26036152748317,0.0889215345405594,0.596955388623429,-0.420550103803038,-0.0263748994322519,0.683072314786061,-0.0935651237404001,-0.23632302129545,1.39699768040318,-0.449583679002651,0.0396291864007256,-1.10522843561707,-0.276701178578965,-0.652885649650715,0.386971919787171,-1.3338643334285,0.14214227986768,0.444578819688075,0.995400584687324,-0.216818520912905,-0.52018334306899,0.378900527510882,0.204322580870101,0.935982357051072,-0.0029214825916936,-0.632674615955233,0.262778470773863,-0.0650176592035964,0.493243081900874,-0.366454254659863,1.22998150091122,0.570785885226531,0.410736220916493,-0.619700166570414,0.552527839654021,-0.543788171545774,-0.0133077819175439,-0.426921640691702,-0.523038149248475,0.565784083799854,0.108162939501208,-0.729473512350839,0.094539624803114,0.606649762793335,0.76151691126156,1.29933755585895,0.771952717590401,-0.0977466435919598,-0.867060560843065,-0.334953662893179,-1.58575425383537,0.464472800242126,0.108457278554256,1.02875212744289,-0.202321941307322,-0.072315313955601,-0.98405378837832,-0.0452018430126929,-0.646387990186374,-0.525105861506414,0.267374801527246,0.155351423047721,0.227332556090419,"category1"
-0.320171112466483,2.1362583419785,2.69093632623943,2.99540021389064,-0.190208237128249,-1.33072972952737,-2.39916333205311,0.847081436179277,0.222446716033322,-0.855626111009887,0.995482498106664,-1.69605125809725,-2.98833676067173,-0.718802334406112,0.950754466134951,-1.51288187768602,-1.08684096719716,-5.21797544173888,-1.46209990557767,-1.57365279154396,0.822220753092005,-1.95750924196781,1.0293387825322,-3.29324526586731,4.8623016551321,-1.29782416687334,3.21223921173981,-1.82746211998094,0.535088171554745,1.09441183368454,3.25616751316178,-3.15430731352357,2.54745537939461,-2.49070567875276,-0.871787835121827,-0.54191943904006,-1.60390747830941,6.92001662092458,-1.09514116131696,4.67874515802175,-1.33860146334232,-3.1972240799806,0.764716140686764,1.14402710303692,-0.504030708178844,4.26650127343654,-2.18798002432779,0.677189987428041,-4.38151582413997,0.830211272045481,-1.39545727893048,1.94295912397369,-5.53056676484275,0.0349032682071593,0.964372553587923,3.32959310472291,0.714263857310937,-1.25901062440489,2.09208734439353,-0.341175520901534,2.95563418291589,1.8200929479643,-2.54597903565417,0.240546905057131,-0.110177096192198,-0.502473060481247,-2.99400773165082,6.43941205235198,1.52348266947849,1.95587505325202,-2.40759921021719,0.995781961260316,-1.0241230653082,-1.54041155915775,-2.89728683144588,-0.970687318978053,-0.0817129669303364,3.08336676245187,-1.65433894131193,0.714244122739098,0.677551989682886,1.88965653178849,5.11036131328823,2.18305517062676,-1.47536939126737,-1.12219383784211,-1.35873740531659,-4.95139557389203,1.32360545696674,2.23067370239633,3.52386218619096,-1.17780430261669,-1.15328861714836,-5.01284704303199,0.924557050758539,-0.586310092755945,-2.06010339970287,0.797778748403003,-0.530543519365009,1.1254363158236,"category1"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"category1"
-0.115150307869153,-1.05921629747181,-0.749610914425556,-3.49668337474854,0.156083193189682,1.01994942167364,2.83059157471299,-0.639651621230097,-0.178142107897961,-1.0861041591356,1.30969379808654,1.05910581086908,1.85033730633568,-0.331787244526903,0.804225290696291,1.27415543534371,0.371894134502757,2.91925557877474,-0.0920381352673067,0.680998131273102,0.709294522564155,1.51303186753245,-2.05582637084368,2.04966940796829,-3.41663566286399,1.06518642226054,-2.31271430269769,0.395428652048728,-0.752209413303333,-1.51257635221967,-1.18853087365437,2.88627851179018,-1.95367185031019,3.56563095767218,-0.619899011428352,-0.456376687082615,-0.117833943161249,-4.62215147986936,1.28518262845508,-3.04100087181102,0.829289393391639,2.51282467573893,1.24171826358159,-1.94566425431494,0.315312641602718,-1.34255339804938,0.409939509501739,-0.303276734933038,4.09659888161269,-2.57799845179761,0.825803926853824,-1.804245724681,2.69538145780224,0.0551850699878321,-1.45274199205287,-2.36195043935062,-1.20290763893429,0.631407482055218,-2.47392392849643,2.17798063035329,-1.7461975097257,-0.0138592787802949,1.88007675327254,-1.49070641310842,1.3323877618494,2.5092633070659,0.791010331088149,-4.1852841234449,-1.12660447146461,-1.75051242598838,2.40870103604309,0.559845555331168,0.771160246003432,0.432059569192146,1.40619339709974,-1.24709333652719,1.27368025728529,-1.00759113479916,1.14665077841857,0.505182736708076,-0.333560896096877,-0.370663309355626,-2.67428147521414,-1.11291719569548,2.00023791697309,-1.38116795460548,2.62927715305353,2.44530781935203,-0.983453774378767,-3.17134007251694,-2.25359732070647,2.43759388635317,-0.595846268128231,4.100557421639,-1.12817368217056,-1.51877496647558,1.80876204395324,-0.263971101088321,0.837768605763901,-0.972590141834584,"category1"
0.081693382042465,-0.158765585330688,-0.000769596008565346,-0.213842556899945,0.0736691572496708,0.214313389705481,0.185277245318921,0.00383362972275621,-0.122024152713789,0.129880470481276,-0.291180699426128,0.18282106223387,0.357999962835507,0.218638079916706,0.0639631911723776,0.0585173681090895,0.182479790538049,0.585039391087012,0.117943998786653,-0.299362717745786,-0.10981068617958,0.10882943001099,0.114065333080889,-0.12453716194239,-0.00673758503224485,0.0690878429641246,-0.344594244861451,0.0798416145061235,-0.304565314172809,0.396763537344522,-0.259876285442623,0.0867084700100639,-0.653774917810369,0.265351861001311,0.169426940153127,0.145774859098956,-0.0511764126836958,-0.363496317626763,0.0917306425375842,-0.43490994381922,0.201969777763681,-0.25712265173513,-0.10575781734773,-0.227884980824668,0.1551254545274,-0.45481690109041,0.325474010646165,0.00707227350116549,-0.0397275050596411,0.0609339227674838,0.331133599044691,-0.289399771393863,0.386501632572304,-0.0556582459586882,0.0471799655090242,0.0561242481612598,-0.159424119382336,0.020557364945603,-0.0395759654749736,-0.021568256796157,-0.0023327913882007,-0.0250728906544992,0.150308501410694,0.0285280720951921,-0.097356038059414,-0.160640035628849,0.514496279880858,-0.482406608499944,-0.0624136325040746,0.246160248225614,0.0678543088986802,-0.228202425142552,0.273038109222827,0.0316917815277921,0.300717753458629,0.114505548229452,0.0345455355789636,0.0270329651815337,-0.115748515088765,-0.0614390974632276,-0.190637622033489,-0.0866844362537441,-0.448797063036345,-0.40209687185495,0.0880766211349241,0.12423630774921,0.216366062784191,0.546912712147716,-0.545229433265329,-0.4814358745953,-0.158481910272411,-0.0327361702561328,-0.0177732490581707,0.415456358324512,-0.00670778390849327,0.171823474282544,0.463331036674717,-0.0290091312724374,-0.097168298877256,-0.389629816100288,"category1"
-0.558786324432002,0.706088957607752,1.13165733475745,0.0905684043390949,0.273850163524552,0.103207796801797,-0.956682491139314,0.0388287338669181,0.350149680054154,-1.04636507333498,-0.230968400472164,-0.0406127644363933,-0.75168228060656,0.0688086401012529,0.57841228114909,-0.531619632042502,-0.258242181968723,-1.17430526264533,-0.0848829329572649,-0.679309649335109,0.0160501074654049,-0.678847320258646,0.0926651590301519,-0.421481335856984,1.63942484647243,-0.843932096329765,0.962356766898002,-0.205556327698312,-0.0132362673545853,0.231340934487298,0.196507957223334,-1.45534036075082,0.447432899857653,-0.314976733181954,-0.437408935736548,0.0278470342183951,-0.415637801936093,1.96082110807828,0.639440626264489,0.86823648648946,-0.00776517508973752,-0.971182994079236,-0.191806006184209,0.141473348931677,-0.750644323808042,0.524824983187972,-0.0931775016619925,0.0931949428052077,-1.2902832413809,0.528105506595672,0.119653083352672,0.593382978902849,-1.26723242407542,-0.0271091085744171,0.614360267626007,1.44315110524495,-0.0773404747606814,-0.347762411675485,0.625332495814098,-0.460130511890171,0.631739198240268,0.81232463509954,-1.12667534115661,0.477783130595683,0.111025560125227,-0.592551791822229,0.0847138214019926,1.99559499137911,0.808139394657037,1.08766886779681,-1.19255396992705,0.412429248690614,-0.0170291405874073,-0.453192649430805,-0.613768607542614,-0.554019258734325,0.588259830596718,0.663296543974275,-0.851714945379949,0.329788467411588,0.0397766107197242,0.550669954441019,0.67079174086511,0.380773378025435,-0.830536489438351,0.148338158768295,-0.174402287383744,-0.457824032502531,-0.100097377337585,0.747460518285142,1.1317727914188,-0.470225130070128,-0.539051134535057,-1.03233262034148,0.0372468971466206,0.21471970781688,-0.0854457449769698,-0.510972558167359,-0.581829544027767,0.189113213313714,"category1"
